run_id,variant,task,variation,step,command,score,done,note
3caf71b2,aws_sw,chemistry-mix,24,24,read recipe (instructions to make sugar water),25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,25,look around,25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,26,read recipe (instructions to make sugar water),25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,27,look around,25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,28,read recipe (instructions to make sugar water),25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,29,go kitchen,25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,30,look around,25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,31,read recipe (instructions to make sugar water),25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,32,look around,25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,33,read recipe (instructions to make sugar water),25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,24,34,look around,25,False,"loc=kitchen: chair, counter, cupboard, freezer, fridge, glass jar (sodium "
3caf71b2,aws_sw,chemistry-mix,25,0,go hallway,7,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,25,1,go kitchen,29,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,25,2,look around,29,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,25,3,read recipe (peanut butter with banana sandwich),29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,4,go kitchen,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,5,look around,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,6,open cupboard,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,7,look around,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,8,read recipe (peanut butter with banana sandwich),29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,9,pick up recipe (peanut butter with banana sandwich),29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,10,look around,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,11,pick up peanut,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,12,look around,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,13,read recipe (peanut butter with banana sandwich),29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,14,pick up banana,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,15,read recipe (peanut butter with banana sandwich),29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,16,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,17,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,18,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,19,look around,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,20,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,21,pick up bread,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,22,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,23,look around,29,False,"loc=kitchen: [bread, chair, counter, cupboard, freezer, fridge, glass jar "
3caf71b2,aws_sw,chemistry-mix,25,24,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,25,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,26,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,27,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,28,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,29,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,30,look around,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,31,use peanut on bread,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,32,read recipe (peanut butter with banana sandwich) in kitchen,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,33,look around,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,25,34,open fridge,29,False,"loc=kitchen: [chair, counter, cupboard, freezer, fridge, glass jar (sodium"
3caf71b2,aws_sw,chemistry-mix,26,0,go outside,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,1,go kitchen,25,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,2,look around,25,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,3,read recipe,33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,4,look around,33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,5,open cupboard,33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,6,look around,33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,7,read recipe,33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,8,"{""locations"": {""kitchen"": {""recipe"", ""cupboard""}}, ""command"": ""look around""}",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,9,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,10,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,11,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,12,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,13,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,14,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,15,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,16,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,17,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,18,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,19,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,20,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,21,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,22,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,23,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,24,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,25,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,26,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,27,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,28,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,29,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,30,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,31,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,32,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,33,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,26,34,"{""locations"": {""kitchen"": {""recipe"", ""cupboard"", ""orange"", ""agent""}}, ""command"":",33,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,27,0,go hallway,17,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,1,go kitchen,25,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,2,look around,25,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,3,read recipe,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,4,pick up blank paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,5,pick up recipe,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,6,pick up blank paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,7,pick up blank paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,8,pick up blank paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,9,go kitchen,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,10,go kitchen,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,11,look around,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,12,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,13,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,14,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,15,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,16,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,17,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,18,go kitchen,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,19,look around,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,20,open drawer,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,21,look around,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,22,look around,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,23,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,24,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,25,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,26,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,27,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,28,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,29,go kitchen,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,30,look around,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,31,open cupboard,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,32,look around,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,33,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,27,34,read recipe titled instructions to make red paper,33,False,"loc=art studio: large cupboard (closed), table with glass cup, wood cups w"
3caf71b2,aws_sw,chemistry-mix,28,0,go kitchen,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,1,look around,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,2,open cupboard,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,3,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,4,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,5,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}}, ""command"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,6,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}}, ""command"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,7,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}}, ""command"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,8,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}}, ""command"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,9,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,10,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,11,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,12,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,13,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,14,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,15,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,16,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,17,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,18,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,19,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,20,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,21,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,22,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,23,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,24,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,25,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,26,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,27,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
3caf71b2,aws_sw,chemistry-mix,28,28,"{""locations"": {""kitchen"": {""cupboard"": ""open"", ""contents unknown""}, ""workshop"": ",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
