run_id,variant,task,variation,step,command,score,done,note
2ba680ba,probe52_sw,chemistry-mix,26,12,use sink,33,False,"rule=location names can be used to navigate, and d | rooms=2"
2ba680ba,probe52_sw,chemistry-mix,26,13,go hallway,33,False,"rule=location names can be used to navigate, and d | rooms=2 | EXPERIMENT"
2ba680ba,probe52_sw,chemistry-mix,26,14,go bathroom,33,False,"rule=location names can be used to navigate, and d | rooms=2 | EXPERIMENT"
2ba680ba,probe52_sw,chemistry-mix,26,15,go hallway,33,False,"rule=location names can be used to navigate, and d | rooms=2 | EXPERIMENT"
2ba680ba,probe52_sw,chemistry-mix,26,16,go hallway,33,False,"rule=location names can be used to navigate, and d | rooms=2 | EXPERIMENT"
2ba680ba,probe52_sw,chemistry-mix,26,17,go foundry,33,False,"rule=location names can be used to navigate, and s | rooms=2 | EXPERIMENT"
2ba680ba,probe52_sw,chemistry-mix,26,18,go foundry,33,False,"rule=location names can be used to navigate, and s | rooms=2 | EXPERIMENT"
2ba680ba,probe52_sw,chemistry-mix,26,19,go kitchen to greenhouse,33,False,rule=location names can be used to navigate by spe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,20,open door to bathroom,33,False,rule=location names can be used to navigate by spe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,21,go door to bathroom,33,False,rule=location names can be used to navigate by spe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,22,go bathroom,33,False,rule=location names can be used to navigate by spe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,23,open door to hallway,33,False,rule=location names can be used to navigate by spe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,24,look around,33,False,rule=location names can be used to navigate by spe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,25,go kitchen,33,False,rule=location names can be used to navigate by spe | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,26,go door to hallway,33,False,rule=location names can be used to navigate by spe | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,27,go door to foundry,33,False,rule=I hypothesize that using specific door names  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,28,go kitchen,33,False,rule=I hypothesize that using the 'go' command wit | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,29,look around,33,False,rule=I hypothesize that using specific object name | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,30,activate sink,33,False,rule=I hypothesize that using objects in specific  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,31,go foundry,33,False,rule=I hypothesize that different rooms may have d | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,32,go door to outside,33,False,rule=I hypothesize that specific objects or resour | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,33,go door to greenhouse,33,False,rule=I hypothesize that navigating to unexplored r | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,26,34,go door to foundry,33,False,rule=I hypothesize that specific objects or materi | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,0,open large cupboard,8,False,rule=the world seems to be based on physical inter | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,1,look around,8,False,rule=The world seems to be based on physical inter | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,2,go LOC: hallway,8,False,rule=The world seems to be based on physical inter | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,3,look around,8,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,4,pick up drawer,8,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,5,open drawer,8,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,6,go hallway,17,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,7,go kitchen,25,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,8,read objects in kitchen,25,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,9,go kitchen,25,False,rule=the world allows physical interactions like ' | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,10,go hallway,25,False,rule=the world allows navigation through 'go' with | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,11,open door,25,False,rule=the world allows navigation through 'go' with | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,12,open door between art studio and hallway,25,False,rule=the world allows navigation through 'go' with | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,13,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,25,False,rule=the world allows navigation through 'go' with | rooms=1
2ba680ba,probe52_sw,chemistry-mix,27,14,open door between hallway and kitchen,25,False,rule=the world allows navigation through 'go' with | rooms=1 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,15,go art studio,25,False,rule=the world allows navigation through 'go' with | rooms=1 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,16,go hallway,25,False,rule=the world allows navigation through 'go' with | rooms=1 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,17,go kitchen,25,False,rule=the world allows navigation through 'go' with | rooms=1 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,18,open door between kitchen and hallway,25,False,rule=the world allows navigation through 'go' with | rooms=1 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,19,look around,25,False,rule=the world allows navigation through 'go' with | rooms=1 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,20,read instructions to make red paper,33,False,rule=the world allows navigation through 'go' with | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,21,go art studio,33,False,rule=the world allows navigation through 'go' with | rooms=2
2ba680ba,probe52_sw,chemistry-mix,27,22,go bathroom,33,False,rule=the world allows navigation through 'go' with | rooms=2
2ba680ba,probe52_sw,chemistry-mix,27,23,look around,33,False,rule=the world allows navigation through 'go' with | rooms=2
2ba680ba,probe52_sw,chemistry-mix,27,24,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3
2ba680ba,probe52_sw,chemistry-mix,27,25,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3
2ba680ba,probe52_sw,chemistry-mix,27,26,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3
2ba680ba,probe52_sw,chemistry-mix,27,27,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,28,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,29,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,30,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,31,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,32,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,33,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,27,34,look around,33,False,rule=the world allows navigation through 'go' with | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,0,go kitchen,8,False,"rule=doors can be used to move between locations,  | rooms=1"
2ba680ba,probe52_sw,chemistry-mix,28,1,look around,8,False,"rule=doors can be used to move between locations,  | rooms=1"
2ba680ba,probe52_sw,chemistry-mix,28,2,open drawer,8,False,rule=kitchens often have food and drink ingredient | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,3,read OBJ in drawer,8,False,rule=kitchens often have food and drink ingredient | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,4,look around,8,False,rule=kitchens often have food and drink ingredient | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,5,open cupboard,8,False,rule=kitchens often have food and drink ingredient | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,6,read OBJ in cupboard,8,False,rule=kitchens often have food and drink ingredient | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,7,go hallway,8,False,rule=kitchens may not have all the necessary ingre | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,8,go foundry,8,False,rule=interacting with specific objects in their re | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,9,go greenhouse,8,False,rule=interacting with specific objects in their re | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,10,go foundry,8,False,rule=interacting with specific objects in their re | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,11,go bathroom,8,False,rule=interacting with specific objects in their re | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,12,go hallway,8,False,rule=interacting with objects in their respective  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,13,go bathroom,8,False,rule=interacting with objects in their respective  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,14,go greenhouse,8,False,rule=interacting with objects in their respective  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,15,go foundry,8,False,rule=interacting with objects in their respective  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,16,go outside,17,False,rule=interacting with objects in their respective  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,17,go kitchen,17,False,rule=interacting with objects in their respective  | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,18,open door to bathroom,17,False,rule=interacting with objects in their respective  | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,19,go bathroom,17,False,rule=interacting with objects in their respective  | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,20,wait1,17,False,rule=interacting with objects in their respective  | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,21,wait1,17,False,rule=interacting with objects in their respective  | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,22,wait1,17,False,rule=interacting with objects in their respective  | rooms=2
2ba680ba,probe52_sw,chemistry-mix,28,23,go outside,17,False,rule=interacting with objects in their respective  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,24,go to hallway,17,False,rule=I hypothesize that specific rooms may have sp | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,25,go to hallway,17,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,26,open door to bathroom,17,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,27,look around,17,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,28,go kitchen,17,False,rule=I hypothesize that the 'go' command requires  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,29,go hallway,17,False,rule=I hypothesize that using specific objects or  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,30,look around,17,False,rule=I hypothesize that using specific objects or  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,31,go workshop,25,False,rule=I hypothesize that using specific objects or  | rooms=4 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,28,32,wait1,25,False,rule=I hypothesize that using specific objects or  | rooms=4
2ba680ba,probe52_sw,chemistry-mix,28,33,go workshop,25,False,rule=I hypothesize that using specific objects or  | rooms=4
2ba680ba,probe52_sw,chemistry-mix,28,34,go workshop,25,False,rule=I hypothesize that using specific objects or  | rooms=4
2ba680ba,probe52_sw,chemistry-mix,29,0,go LOC: foundry,0,False,rule=unknown; I must discover how the devices and  | rooms=1
2ba680ba,probe52_sw,chemistry-mix,29,1,go kitchen,14,False,rule=the 'go' action might require a specific form | rooms=1
2ba680ba,probe52_sw,chemistry-mix,29,2,look around,14,False,"rule=the 'go' action requires a specific format, s | rooms=1"
2ba680ba,probe52_sw,chemistry-mix,29,3,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,14,False,"rule=the 'go' action requires a specific format, s | rooms=2"
2ba680ba,probe52_sw,chemistry-mix,29,4,look around,14,False,rule=the environment can be explored using the 'lo | rooms=2
2ba680ba,probe52_sw,chemistry-mix,29,5,open cupboard,14,False,rule=the environment can be explored using the 'lo | rooms=2
2ba680ba,probe52_sw,chemistry-mix,29,6,read cupboard,14,False,rule=the environment can be explored using the 'lo | rooms=2
2ba680ba,probe52_sw,chemistry-mix,29,7,pick up orange,14,False,rule=the environment can be explored using the 'lo | rooms=2
2ba680ba,probe52_sw,chemistry-mix,29,8,go hallway,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,9,go hallway,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,10,go foundry,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,11,go bathroom,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,12,go greenhouse,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,13,go foundry,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,14,open bathroom,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,15,open bathroom door,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,16,go hallway,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,17,go outside,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,18,go bathroom,14,False,rule=the environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,19,go greenhouse,14,False,rule=The environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,20,go kitchen,14,False,rule=The environment can be explored by moving to  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,21,open bathroom door,14,False,rule=I hypothesize that using objects on each othe | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,22,go foundry,14,False,rule=I hypothesize that using specific objects on  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,23,go bathroom,14,False,rule=I hypothesize that using specific objects on  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,24,look around,14,False,rule=I hypothesize that using specific objects on  | rooms=2 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,25,look around,14,False,rule=I hypothesize that interacting with objects i | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,26,use shovel on bee hive,14,False,rule=I hypothesize that using objects in specific  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,27,go kitchen,14,False,rule=I hypothesize that navigating to specific roo | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,28,look around,14,False,rule=I hypothesize that navigating to specific roo | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,29,look around,14,False,rule=I hypothesize that navigating to specific roo | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,30,look around,14,False,rule=I hypothesize that navigating to specific roo | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,31,go door to hallway,14,False,rule=I hypothesize that navigating to specific roo | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,32,look around,14,False,rule=I hypothesize that using specific objects in  | rooms=3 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,33,go workshop,29,False,rule=I hypothesize that specific objects in certai | rooms=4 | EXPERIMENT
2ba680ba,probe52_sw,chemistry-mix,29,34,read OBJ,29,False,rule=I hypothesize that specific objects in the wo | rooms=4
